股名,日期,成交股數,淨收付,成交單價,成交價金,手續費,交易稅,稅款,委託書號,幣別,備註
"由田","2026/03/30","100","-12,905","129","12,900","5","0","0","k0HkB","台幣",""
"環球晶","2026/03/30","30","-13,070","435.5","13,065","5","0","0","k04ey","台幣",""
"環球晶","2026/03/30","50","21,702","435.5","21,775","8","65","0","k0IIj","台幣",""
"環球晶","2026/03/30","50","-21,683","433.5","21,675","8","0","0","k0JNg","台幣",""
"環球晶","2026/03/30","30","13,081","437.5","13,125","5","39","0","k0sf3","台幣",""
